Total_disabled_population_Persons,Total_disabled_population_Males,Total_disabled_population_Females,Main_worker_Persons,Main_worker_Males,Main_worker_Females,Marginal_worker_Less_than_3_months_Persons,Marginal_worker_Less_than_3_months_Males,Marginal_worker_Less_than_3months_Females,Marginal_worker_3to6_months_Persons,Marginal_worker_3to6_months_Males,Marginal_worker_3to6_months_Females,Non_worker_Persons,Non_worker_Males,Non_worker_Females,cluster
0.0031641626,0.0033313334,0.002952293,0.0044137724,0.0041485075,0.0053692707,0.010714388,0.009574047,0.012172509,0.0064584105,0.0057291915,0.0074982108,0.0019729233,0.0021193142,0.0018463457,0
1.088943e-05,1.1408676e-05,1.0231346e-05,5.72901e-07,5.489622e-07,6.5912974e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.6871103e-05,2.1223463e-05,1.310782e-05,0
4.8480337e-07,6.0045664e-07,3.382263e-07,7.1612624e-07,9.14937e-07,0.0,1.6953146e-06,0.0,3.8630624e-06,0.0,0.0,0.0,4.1006155e-07,5.0532054e-07,3.2769552e-07,0
2.946113e-06,3.0690005e-06,2.790367e-06,2.864505e-07,3.659748e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.510677e-06,5.5585256e-06,3.6046506e-06,0
0.00054365105,0.0006027917,0.0004686971,0.0004911194,0.0005421917,0.00030715446,0.00044078182,0.00041691968,0.00047129358,0.00042991628,0.00041974394,0.0004444211,0.0005831661,0.00068193005,0.0004977695,0
0.0027051657,0.0028015305,0.0025830343,0.0034472886,0.0031407957,0.004551291,0.005450437,0.005362554,0.0055628093,0.0041988185,0.004066661,0.0043872627,0.0021166792,0.0022561299,0.0019961025,0
0.005000822,0.0048866495,0.0051455214,0.004499278,0.0040328596,0.006179341,0.009280153,0.008386732,0.010422542,0.0057223975,0.0054668514,0.0060867826,0.0049662553,0.005236131,0.0047329064,0
0.0024845055,0.0025135113,0.002447744,0.0046768775,0.0043245414,0.0059460094,0.0049689673,0.0033716115,0.007011458,0.0059548467,0.004029072,0.008700827,0.001060302,0.0009828485,0.0011272726,0
0.002503823,0.0028907983,0.0020133767,0.003562012,0.0040026666,0.0019747526,0.0023886983,0.002942607,0.001680432,0.00185177,0.0022819662,0.0012383492,0.0021579782,0.0022192413,0.0021050067,0
0.0001776245,0.0001989513,0.00015059527,8.4073225e-05,7.539081e-05,0.000115347706,0.0003695786,0.00042598316,0.0002974558,0.00012980342,0.00014800673,0.000103847146,0.0002153409,0.00028297948,0.00015685691,0
3.3339555e-05,3.389244e-05,3.263884e-05,1.4322525e-06,1.2809119e-06,1.9773893e-06,1.0171888e-05,9.063471e-06,1.1589186e-05,1.2427987e-05,1.3312774e-05,1.1166359e-05,4.985177e-05,6.0764793e-05,4.041578e-05,0
0.006368079,0.0066389153,0.0060248254,0.0030038632,0.003210331,0.002260156,0.0068999305,0.0074078776,0.0062504346,0.004893865,0.005527151,0.003990857,0.007913309,0.009153123,0.006841299,0
0.00040085783,0.00036781305,0.00044273824,0.00017974769,0.0001656036,0.00023069541,0.0011697671,0.0010362569,0.0013404826,0.00047594585,0.00044088776,0.00052593555,0.0004551683,0.00046767414,0.00044435513,0
3.583816e-05,3.749518e-05,3.3738073e-05,4.4829503e-05,4.79427e-05,3.3615615e-05,5.085944e-06,9.063471e-06,0.0,7.364733e-06,7.047939e-06,7.816452e-06,3.684696e-05,3.6383077e-05,3.7248057e-05,0
0.015937502,0.016082164,0.01575416,0.01435561,0.014855649,0.012554444,0.024621055,0.023930585,0.025503937,0.016421514,0.0155485375,0.017666297,0.016222855,0.016686821,0.015821686,0
0.005731047,0.0054015745,0.0061486163,0.00041535322,0.00033029227,0.00072174706,0.0015393457,0.0015226632,0.0015606771,0.0016552237,0.0015615101,0.0017888509,0.008568764,0.009684341,0.0076041743,0
2.50979e-05,2.6486809e-05,2.3337616e-05,8.879965e-06,9.5153455e-06,6.5912973e-06,3.3906292e-06,6.0423145e-06,0.0,3.6823665e-06,3.915522e-06,3.349908e-06,3.5206715e-05,4.2699583e-05,2.8727973e-05,0
0.0017310465,0.0020040574,0.0013850367,0.0027045223,0.0030277097,0.0015403862,0.0009866732,0.0012356533,0.00066830975,0.0010747907,0.0013171815,0.0007291633,0.0014421279,0.0014402898,0.0014437172,0
